Sample_id,order_in_plate,typeofSamp,Run,Date_of_Collection,Month_of_Collection,Quarter_of_Collection,Year_of_Collection,Subnational_level0,Subnational_level1,Subnational_level2,Longitude,Latitude,Strata,sample_ampl_rate
ID00616,91,Samples,run6,4/11/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00617,90,Samples,run6,4/11/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00619,84,Samples,run6,4/12/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00620,87,Samples,run6,4/18/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.778761061946903
ID00621,86,Samples,run6,4/18/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.955752212389381
ID00622,85,Samples,run6,4/18/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.84070796460177
ID00623,74,Samples,run6,4/19/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00625,76,Samples,run6,4/19/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00626,77,Samples,run6,4/20/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00627,78,Samples,run6,4/20/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00628,79,Samples,run6,4/21/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00631,67,Samples,run6,4/25/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00636,72,Samples,run6,4/27/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.884955752212389
ID00637,65,Samples,run6,4/27/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00638,66,Samples,run6,4/27/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.955752212389381
ID00639,51,Samples,run6,4/29/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00640,52,Samples,run6,4/28/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00641,48,Samples,run6,4/29/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.920353982300885
ID00642,73,Samples,run6,4/30/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.504424778761062
ID00643,50,Samples,run6,5/2/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.867256637168142
ID00644,49,Samples,run6,5/4/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00645,53,Samples,run6,5/5/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00646,54,Samples,run6,5/5/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.530973451327434
ID00647,55,Samples,run6,5/5/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.955752212389381
ID00649,58,Samples,run6,5/6/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.68141592920354
ID00650,60,Samples,run6,5/2/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00654,47,Samples,run6,5/11/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00655,61,Samples,run6,4/14/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00656,62,Samples,run6,4/17/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.849557522123894
ID00657,63,Samples,run6,4/19/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00658,64,Samples,run6,5/5/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.920353982300885
ID00659,122,Samples,run6,5/10/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00660,121,Samples,run6,5/12/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00661,41,Samples,run6,5/12/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00662,40,Samples,run6,5/13/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00663,43,Samples,run6,5/16/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00665,125,Samples,run6,5/17/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00666,124,Samples,run6,5/18/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00667,123,Samples,run6,5/19/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00668,108,Samples,run6,5/27/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00669,107,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00670,105,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00671,106,Samples,run6,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00672,103,Samples,run6,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00673,100,Samples,run6,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00674,142,Samples,run6,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00675,141,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00676,140,Samples,run6,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00677,133,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00678,120,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00679,118,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00680,98,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00681,99,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00682,101,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00683,102,Samples,run6,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00684,104,Samples,run6,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00685,97,Samples,run6,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00686,119,Samples,run6,6/3/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00687,117,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00688,111,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.575221238938053
ID00690,114,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.973451327433628
ID00691,115,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00692,113,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00693,116,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00695,126,Samples,run6,6/7/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00696,127,Samples,run6,6/7/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00697,128,Samples,run6,5/21/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00698,129,Samples,run6,5/21/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00699,130,Samples,run6,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00700,131,Samples,run6,6/7/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00701,144,Samples,run6,6/7/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00702,143,Samples,run6,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00703,132,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00704,134,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.964601769911504
ID00705,135,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00706,136,Samples,run6,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00707,137,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00708,139,Samples,run6,6/8/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00792,160,Samples,run6,7/28/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.911504424778761
ID00793,161,Samples,run6,7/28/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00794,162,Samples,run6,7/19/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00795,163,Samples,run6,7/29/22,2022-07,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00796,164,Samples,run6,8/1/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00797,165,Samples,run6,8/1/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00798,166,Samples,run6,8/1/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.946902654867257
ID00799,167,Samples,run6,8/1/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00800,168,Samples,run6,8/2/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.955752212389381
ID00808,157,Samples,run6,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00809,159,Samples,run6,8/4/22,2022-08,2022-Q3,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID01254,34,Samples,run6,5/24/22,2022-05,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,1
ID01255,35,Samples,run6,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.991150442477876
ID01256,36,Samples,run6,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.955752212389381
ID01257,37,Samples,run6,6/2/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.964601769911504
ID01258,38,Samples,run6,6/4/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,1
ID01259,39,Samples,run6,6/6/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.946902654867257
ID01260,148,Samples,run6,6/7/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.991150442477876
ID01261,147,Samples,run6,6/8/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID01262,146,Samples,run6,6/9/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.991150442477876
ID01264,149,Samples,run6,6/14/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID01265,150,Samples,run6,6/14/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID01266,151,Samples,run6,6/15/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.867256637168142
ID01267,152,Samples,run6,6/15/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID01268,153,Samples,run6,6/18/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID01269,154,Samples,run6,6/22/22,2022-06,2022-Q2,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.991150442477876
ID01270,158,Samples,run6,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.991150442477876
ID01271,156,Samples,run6,7/7/22,2022-07,2022-Q3,2022,Region 1,Department 4,Municipality 4,-78.764725,1.806667,Municipality 4,0.982300884955752
ID00184,20,Samples,run7,5/26/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00185,19,Samples,run7,5/27/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00186,18,Samples,run7,5/30/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.884955752212389
ID00187,17,Samples,run7,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00188,16,Samples,run7,5/31/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.849557522123894
ID00189,9,Samples,run7,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00190,11,Samples,run7,6/1/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00191,10,Samples,run7,6/3/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00193,13,Samples,run7,6/8/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00194,12,Samples,run7,6/22/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00195,24,Samples,run7,6/21/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.575221238938053
ID00196,23,Samples,run7,5/25/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00197,22,Samples,run7,6/17/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.938053097345133
ID00198,21,Samples,run7,5/25/22,2022-05,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.867256637168142
ID00199,32,Samples,run7,6/28/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.955752212389381
ID00200,33,Samples,run7,6/30/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.699115044247788
ID00201,35,Samples,run7,6/30/22,2022-06,2022-Q2,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00202,34,Samples,run7,7/1/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00203,71,Samples,run7,7/1/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.805309734513274
ID00204,72,Samples,run7,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00205,47,Samples,run7,7/5/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00206,45,Samples,run7,7/6/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00207,48,Samples,run7,7/12/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00208,46,Samples,run7,7/12/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00209,26,Samples,run7,7/11/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00210,27,Samples,run7,7/19/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00211,28,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00212,29,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00213,31,Samples,run7,7/26/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00214,30,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00215,36,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.725663716814159
ID00216,37,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00217,38,Samples,run7,7/27/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00218,39,Samples,run7,7/29/22,2022-07,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.955752212389381
ID00219,41,Samples,run7,8/5/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00220,44,Samples,run7,8/5/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00222,40,Samples,run7,8/3/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00223,25,Samples,run7,8/3/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00228,2,Samples,run7,8/8/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00229,6,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00230,5,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00231,4,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00232,3,Samples,run7,8/11/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00233,7,Samples,run7,8/16/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.964601769911504
ID00234,8,Samples,run7,8/17/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.619469026548673
ID00235,1,Samples,run7,8/25/22,2022-08,2022-Q3,2022,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00562,191,Samples,run7,2/17/22,2022-02,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00563,192,Samples,run7,2/20/22,2022-02,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00564,169,Samples,run7,2/25/22,2022-02,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00580,182,Samples,run7,3/9/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00581,183,Samples,run7,3/11/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00582,186,Samples,run7,3/14/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00583,185,Samples,run7,3/16/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00584,184,Samples,run7,3/17/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00585,178,Samples,run7,3/17/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00586,180,Samples,run7,3/22/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00589,188,Samples,run7,3/16/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00591,190,Samples,run7,3/21/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.539823008849557
ID00592,179,Samples,run7,3/25/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00593,173,Samples,run7,4/4/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00594,174,Samples,run7,4/5/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.929203539823009
ID00595,176,Samples,run7,4/5/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.743362831858407
ID00601,170,Samples,run7,4/20/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00602,172,Samples,run7,4/21/22,2022-04,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00603,171,Samples,run7,3/31/22,2022-03,2022-Q1,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00709,121,Samples,run7,6/9/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00710,123,Samples,run7,6/10/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00711,122,Samples,run7,6/10/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00712,139,Samples,run7,6/11/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00713,131,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00714,132,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00715,134,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.84070796460177
ID00716,133,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00717,135,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00718,136,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00719,137,Samples,run7,6/13/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.946902654867257
ID00727,124,Samples,run7,6/21/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00729,126,Samples,run7,6/21/22,2022-06,2022-Q2,2022,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
